time,l_leg_hip_yaw_joint,l_leg_hip_roll_joint,l_leg_hip_pitch_joint,l_leg_knee_joint,l_leg_ankle_pitch_joint,l_leg_ankle_roll_joint,r_leg_hip_yaw_joint,r_leg_hip_roll_joint,r_leg_hip_pitch_joint,r_leg_knee_joint,r_leg_ankle_pitch_joint,r_leg_ankle_roll_joint
6.765,2.0295,0,0,0,0,0,0,0,0,0,0,0
6.77,2.031,0,0,0,0,0,0,0,0,0,0,0
6.775,2.0325,0,0,0,0,0,0,0,0,0,0,0
6.78,2.034,0,0,0,0,0,0,0,0,0,0,0
6.785,2.0355,0,0,0,0,0,0,0,0,0,0,0
6.79,2.037,0,0,0,0,0,0,0,0,0,0,0
6.795,2.0385,0,0,0,0,0,0,0,0,0,0,0
6.8,2.04,0,0,0,0,0,0,0,0,0,0,0
6.805,2.0415,0,0,0,0,0,0,0,0,0,0,0
6.81,2.043,0,0,0,0,0,0,0,0,0,0,0
6.815,2.0445,0,0,0,0,0,0,0,0,0,0,0
6.82,2.046,0,0,0,0,0,0,0,0,0,0,0
6.825,2.0475,0,0,0,0,0,0,0,0,0,0,0
6.83,2.049,0,0,0,0,0,0,0,0,0,0,0
6.835,2.0505,0,0,0,0,0,0,0,0,0,0,0
6.84,2.052,0,0,0,0,0,0,0,0,0,0,0
6.845,2.0535,0,0,0,0,0,0,0,0,0,0,0
6.85,2.055,0,0,0,0,0,0,0,0,0,0,0
6.855,2.0565,0,0,0,0,0,0,0,0,0,0,0
6.86,2.058,0,0,0,0,0,0,0,0,0,0,0
6.865,2.0595,0,0,0,0,0,0,0,0,0,0,0
6.87,2.061,0,0,0,0,0,0,0,0,0,0,0
6.875,2.0625,0,0,0,0,0,0,0,0,0,0,0
6.88,2.064,0,0,0,0,0,0,0,0,0,0,0
6.885,2.0655,0,0,0,0,0,0,0,0,0,0,0
6.89,2.067,0,0,0,0,0,0,0,0,0,0,0
6.895,2.0685,0,0,0,0,0,0,0,0,0,0,0
6.9,2.07,0,0,0,0,0,0,0,0,0,0,0
6.905,2.0715,0,0,0,0,0,0,0,0,0,0,0
6.91,2.073,0,0,0,0,0,0,0,0,0,0,0
6.915,2.0745,0,0,0,0,0,0,0,0,0,0,0
6.92,2.076,0,0,0,0,0,0,0,0,0,0,0
6.925,2.0775,0,0,0,0,0,0,0,0,0,0,0
6.93,2.079,0,0,0,0,0,0,0,0,0,0,0
6.935,2.0805,0,0,0,0,0,0,0,0,0,0,0
6.94,2.082,0,0,0,0,0,0,0,0,0,0,0
6.945,2.0835,0,0,0,0,0,0,0,0,0,0,0
6.95,2.085,0,0,0,0,0,0,0,0,0,0,0
6.955,2.0865,0,0,0,0,0,0,0,0,0,0,0
6.96,2.088,0,0,0,0,0,0,0,0,0,0,0
6.965,2.0895,0,0,0,0,0,0,0,0,0,0,0
6.97,2.091,0,0,0,0,0,0,0,0,0,0,0
6.975,2.0925,0,0,0,0,0,0,0,0,0,0,0
6.98,2.094,0,0,0,0,0,0,0,0,0,0,0
6.985,2.0955,0,0,0,0,0,0,0,0,0,0,0
6.99,2.097,0,0,0,0,0,0,0,0,0,0,0
6.995,2.0985,0,0,0,0,0,0,0,0,0,0,0
7,2.1,0,0,0,0,0,0,0,0,0,0,0
7.005,2.1015,0,0,0,0,0,0,0,0,0,0,0
7.01,2.103,0,0,0,0,0,0,0,0,0,0,0
7.015,2.1045,0,0,0,0,0,0,0,0,0,0,0
7.02,2.106,0,0,0,0,0,0,0,0,0,0,0
7.025,2.1075,0,0,0,0,0,0,0,0,0,0,0
7.03,2.109,0,0,0,0,0,0,0,0,0,0,0
7.035,2.1105,0,0,0,0,0,0,0,0,0,0,0
7.04,2.112,0,0,0,0,0,0,0,0,0,0,0
7.045,2.1135,0,0,0,0,0,0,0,0,0,0,0
7.05,2.115,0,0,0,0,0,0,0,0,0,0,0
7.055,2.1165,0,0,0,0,0,0,0,0,0,0,0
7.06,2.118,0,0,0,0,0,0,0,0,0,0,0
7.065,2.1195,0,0,0,0,0,0,0,0,0,0,0
7.07,2.121,0,0,0,0,0,0,0,0,0,0,0
7.075,2.1225,0,0,0,0,0,0,0,0,0,0,0
7.08,2.124,0,0,0,0,0,0,0,0,0,0,0
7.085,2.1255,0,0,0,0,0,0,0,0,0,0,0
7.09,2.127,0,0,0,0,0,0,0,0,0,0,0
7.095,2.1285,0,0,0,0,0,0,0,0,0,0,0
7.1,2.13,0,0,0,0,0,0,0,0,0,0,0
7.105,2.1315,0,0,0,0,0,0,0,0,0,0,0
7.11,2.133,0,0,0,0,0,0,0,0,0,0,0
7.115,2.1345,0,0,0,0,0,0,0,0,0,0,0
7.12,2.136,0,0,0,0,0,0,0,0,0,0,0
7.125,2.1375,0,0,0,0,0,0,0,0,0,0,0
7.13,2.139,0,0,0,0,0,0,0,0,0,0,0
7.135,2.1405,0,0,0,0,0,0,0,0,0,0,0
7.14,2.142,0,0,0,0,0,0,0,0,0,0,0
7.145,2.1435,0,0,0,0,0,0,0,0,0,0,0
7.15,2.145,0,0,0,0,0,0,0,0,0,0,0
7.155,2.1465,0,0,0,0,0,0,0,0,0,0,0
7.16,2.148,0,0,0,0,0,0,0,0,0,0,0
7.165,2.1495,0,0,0,0,0,0,0,0,0,0,0
7.17,2.151,0,0,0,0,0,0,0,0,0,0,0
7.175,2.1525,0,0,0,0,0,0,0,0,0,0,0
7.18,2.154,0,0,0,0,0,0,0,0,0,0,0
7.185,2.1555,0,0,0,0,0,0,0,0,0,0,0
7.19,2.157,0,0,0,0,0,0,0,0,0,0,0
7.195,2.1585,0,0,0,0,0,0,0,0,0,0,0
7.2,2.16,0,0,0,0,0,0,0,0,0,0,0
7.205,2.1615,0,0,0,0,0,0,0,0,0,0,0
7.21,2.163,0,0,0,0,0,0,0,0,0,0,0
7.215,2.1645,0,0,0,0,0,0,0,0,0,0,0
7.22,2.166,0,0,0,0,0,0,0,0,0,0,0
7.225,2.1675,0,0,0,0,0,0,0,0,0,0,0
7.23,2.169,0,0,0,0,0,0,0,0,0,0,0
7.235,2.1705,0,0,0,0,0,0,0,0,0,0,0
7.24,2.172,0,0,0,0,0,0,0,0,0,0,0
7.245,2.1735,0,0,0,0,0,0,0,0,0,0,0
7.25,2.175,0,0,0,0,0,0,0,0,0,0,0
7.255,2.1765,0,0,0,0,0,0,0,0,0,0,0
7.26,2.178,0,0,0,0,0,0,0,0,0,0,0
7.265,2.1795,0,0,0,0,0,0,0,0,0,0,0
7.27,2.181,0,0,0,0,0,0,0,0,0,0,0
7.275,2.1825,0,0,0,0,0,0,0,0,0,0,0
7.28,2.184,0,0,0,0,0,0,0,0,0,0,0
7.285,2.1855,0,0,0,0,0,0,0,0,0,0,0
7.29,2.187,0,0,0,0,0,0,0,0,0,0,0
7.295,2.1885,0,0,0,0,0,0,0,0,0,0,0
7.3,2.19,0,0,0,0,0,0,0,0,0,0,0
7.305,2.1915,0,0,0,0,0,0,0,0,0,0,0
7.31,2.193,0,0,0,0,0,0,0,0,0,0,0
7.315,2.1945,0,0,0,0,0,0,0,0,0,0,0
7.32,2.196,0,0,0,0,0,0,0,0,0,0,0
7.325,2.1975,0,0,0,0,0,0,0,0,0,0,0
7.33,2.199,0,0,0,0,0,0,0,0,0,0,0
7.335,2.2005,0,0,0,0,0,0,0,0,0,0,0
7.34,2.202,0,0,0,0,0,0,0,0,0,0,0
7.345,2.2035,0,0,0,0,0,0,0,0,0,0,0
7.35,2.205,0,0,0,0,0,0,0,0,0,0,0
7.355,2.2065,0,0,0,0,0,0,0,0,0,0,0
7.36,2.208,0,0,0,0,0,0,0,0,0,0,0
7.365,2.2095,0,0,0,0,0,0,0,0,0,0,0
7.37,2.211,0,0,0,0,0,0,0,0,0,0,0
7.375,2.2125,0,0,0,0,0,0,0,0,0,0,0
7.38,2.214,0,0,0,0,0,0,0,0,0,0,0
7.385,2.2155,0,0,0,0,0,0,0,0,0,0,0
7.39,2.217,0,0,0,0,0,0,0,0,0,0,0
7.395,2.2185,0,0,0,0,0,0,0,0,0,0,0
7.4,2.22,0,0,0,0,0,0,0,0,0,0,0
7.405,2.2215,0,0,0,0,0,0,0,0,0,0,0
7.41,2.223,0,0,0,0,0,0,0,0,0,0,0
7.415,2.2245,0,0,0,0,0,0,0,0,0,0,0
7.42,2.226,0,0,0,0,0,0,0,0,0,0,0
7.425,2.2275,0,0,0,0,0,0,0,0,0,0,0
7.43,2.229,0,0,0,0,0,0,0,0,0,0,0
7.435,2.2305,0,0,0,0,0,0,0,0,0,0,0
7.44,2.232,0,0,0,0,0,0,0,0,0,0,0
7.445,2.2335,0,0,0,0,0,0,0,0,0,0,0
7.45,2.235,0,0,0,0,0,0,0,0,0,0,0
7.455,2.2365,0,0,0,0,0,0,0,0,0,0,0
7.46,2.238,0,0,0,0,0,0,0,0,0,0,0
7.465,2.2395,0,0,0,0,0,0,0,0,0,0,0
7.47,2.241,0,0,0,0,0,0,0,0,0,0,0
7.475,2.2425,0,0,0,0,0,0,0,0,0,0,0
7.48,2.244,0,0,0,0,0,0,0,0,0,0,0
7.485,2.2455,0,0,0,0,0,0,0,0,0,0,0
7.49,2.247,0,0,0,0,0,0,0,0,0,0,0
7.495,2.2485,0,0,0,0,0,0,0,0,0,0,0
7.5,2.25,0,0,0,0,0,0,0,0,0,0,0
7.505,2.2515,0,0,0,0,0,0,0,0,0,0,0
7.51,2.253,0,0,0,0,0,0,0,0,0,0,0
7.515,2.2545,0,0,0,0,0,0,0,0,0,0,0
7.52,2.256,0,0,0,0,0,0,0,0,0,0,0
7.525,2.2575,0,0,0,0,0,0,0,0,0,0,0
7.53,2.259,0,0,0,0,0,0,0,0,0,0,0
7.535,2.2605,0,0,0,0,0,0,0,0,0,0,0
7.54,2.262,0,0,0,0,0,0,0,0,0,0,0
7.545,2.2635,0,0,0,0,0,0,0,0,0,0,0
7.55,2.265,0,0,0,0,0,0,0,0,0,0,0
7.555,2.2665,0,0,0,0,0,0,0,0,0,0,0
7.56,2.268,0,0,0,0,0,0,0,0,0,0,0
7.565,2.2695,0,0,0,0,0,0,0,0,0,0,0
7.57,2.271,0,0,0,0,0,0,0,0,0,0,0
7.575,2.2725,0,0,0,0,0,0,0,0,0,0,0
7.58,2.274,0,0,0,0,0,0,0,0,0,0,0
7.585,2.2755,0,0,0,0,0,0,0,0,0,0,0
7.59,2.277,0,0,0,0,0,0,0,0,0,0,0
7.595,2.2785,0,0,0,0,0,0,0,0,0,0,0
7.6,2.28,0,0,0,0,0,0,0,0,0,0,0
7.605,2.2815,0,0,0,0,0,0,0,0,0,0,0
7.61,2.283,0,0,0,0,0,0,0,0,0,0,0
7.615,2.2845,0,0,0,0,0,0,0,0,0,0,0
7.62,2.286,0,0,0,0,0,0,0,0,0,0,0
7.625,2.2875,0,0,0,0,0,0,0,0,0,0,0
7.63,2.289,0,0,0,0,0,0,0,0,0,0,0
7.635,2.2905,0,0,0,0,0,0,0,0,0,0,0
7.64,2.292,0,0,0,0,0,0,0,0,0,0,0
7.645,2.2935,0,0,0,0,0,0,0,0,0,0,0
7.65,2.295,0,0,0,0,0,0,0,0,0,0,0
7.655,2.2965,0,0,0,0,0,0,0,0,0,0,0
7.66,2.298,0,0,0,0,0,0,0,0,0,0,0
7.665,2.2995,0,0,0,0,0,0,0,0,0,0,0
7.67,2.301,0,0,0,0,0,0,0,0,0,0,0
7.675,2.3025,0,0,0,0,0,0,0,0,0,0,0
7.68,2.304,0,0,0,0,0,0,0,0,0,0,0
7.685,2.3055,0,0,0,0,0,0,0,0,0,0,0
7.69,2.307,0,0,0,0,0,0,0,0,0,0,0
7.695,2.3085,0,0,0,0,0,0,0,0,0,0,0
7.7,2.31,0,0,0,0,0,0,0,0,0,0,0
7.705,2.3115,0,0,0,0,0,0,0,0,0,0,0
7.71,2.313,0,0,0,0,0,0,0,0,0,0,0
7.715,2.3145,0,0,0,0,0,0,0,0,0,0,0
7.72,2.316,0,0,0,0,0,0,0,0,0,0,0
7.725,2.3175,0,0,0,0,0,0,0,0,0,0,0
7.73,2.319,0,0,0,0,0,0,0,0,0,0,0
7.735,2.3205,0,0,0,0,0,0,0,0,0,0,0
7.74,2.322,0,0,0,0,0,0,0,0,0,0,0
7.745,2.3235,0,0,0,0,0,0,0,0,0,0,0
7.75,2.325,0,0,0,0,0,0,0,0,0,0,0
7.755,2.3265,0,0,0,0,0,0,0,0,0,0,0
7.76,2.328,0,0,0,0,0,0,0,0,0,0,0
7.765,2.3295,0,0,0,0,0,0,0,0,0,0,0
7.77,2.331,0,0,0,0,0,0,0,0,0,0,0
7.775,2.3325,0,0,0,0,0,0,0,0,0,0,0
7.78,2.334,0,0,0,0,0,0,0,0,0,0,0
7.785,2.3355,0,0,0,0,0,0,0,0,0,0,0
7.79,2.337,0,0,0,0,0,0,0,0,0,0,0
7.795,2.3385,0,0,0,0,0,0,0,0,0,0,0
7.8,2.34,0,0,0,0,0,0,0,0,0,0,0
7.805,2.3415,0,0,0,0,0,0,0,0,0,0,0
7.81,2.343,0,0,0,0,0,0,0,0,0,0,0
7.815,2.3445,0,0,0,0,0,0,0,0,0,0,0
7.82,2.346,0,0,0,0,0,0,0,0,0,0,0
7.825,2.3475,0,0,0,0,0,0,0,0,0,0,0
7.83,2.349,0,0,0,0,0,0,0,0,0,0,0
7.835,2.3505,0,0,0,0,0,0,0,0,0,0,0
7.84,2.352,0,0,0,0,0,0,0,0,0,0,0
7.845,2.3535,0,0,0,0,0,0,0,0,0,0,0
7.85,2.355,0,0,0,0,0,0,0,0,0,0,0
7.855,2.3565,0,0,0,0,0,0,0,0,0,0,0
7.86,2.358,0,0,0,0,0,0,0,0,0,0,0
7.865,2.3595,0,0,0,0,0,0,0,0,0,0,0
7.87,2.361,0,0,0,0,0,0,0,0,0,0,0
7.875,2.3625,0,0,0,0,0,0,0,0,0,0,0
7.88,2.364,0,0,0,0,0,0,0,0,0,0,0
7.885,2.3655,0,0,0,0,0,0,0,0,0,0,0
7.89,2.367,0,0,0,0,0,0,0,0,0,0,0
7.895,2.3685,0,0,0,0,0,0,0,0,0,0,0
7.9,2.37,0,0,0,0,0,0,0,0,0,0,0
7.905,2.3715,0,0,0,0,0,0,0,0,0,0,0
7.91,2.373,0,0,0,0,0,0,0,0,0,0,0
7.915,2.3745,0,0,0,0,0,0,0,0,0,0,0
7.92,2.376,0,0,0,0,0,0,0,0,0,0,0
7.925,2.3775,0,0,0,0,0,0,0,0,0,0,0
7.93,2.379,0,0,0,0,0,0,0,0,0,0,0
7.935,2.3805,0,0,0,0,0,0,0,0,0,0,0
7.94,2.382,0,0,0,0,0,0,0,0,0,0,0
7.945,2.3835,0,0,0,0,0,0,0,0,0,0,0
7.95,2.385,0,0,0,0,0,0,0,0,0,0,0
7.955,2.3865,0,0,0,0,0,0,0,0,0,0,0
7.96,2.388,0,0,0,0,0,0,0,0,0,0,0
7.965,2.3895,0,0,0,0,0,0,0,0,0,0,0
7.97,2.391,0,0,0,0,0,0,0,0,0,0,0
7.975,2.3925,0,0,0,0,0,0,0,0,0,0,0
7.98,2.394,0,0,0,0,0,0,0,0,0,0,0
7.985,2.3955,0,0,0,0,0,0,0,0,0,0,0
7.99,2.397,0,0,0,0,0,0,0,0,0,0,0
7.995,2.3985,0,0,0,0,0,0,0,0,0,0,0
8,2.4,0,0,0,0,0,0,0,0,0,0,0
